true_value,predicted_value,residual,pred_run_1,pred_run_2,pred_run_3
32.04600143432617,32.38023829311182,-0.33423685878565124,32.458965725435625,32.33885066852231,32.342898485377546
31.60650062561035,31.799902097865072,-0.19340147225472037,31.790727713640695,31.759737477395884,31.84924110255864
31.16699981689453,31.335479014477304,-0.16847919758277285,31.36216620042782,31.3655206057251,31.278750237279
30.507999420166016,30.721368545724875,-0.21336912555885945,30.685030928598746,30.72868125195462,30.750393456621275
30.06800079345703,30.20671947459256,-0.1387186811355292,30.23498021665276,30.207499614849606,30.177678592275313
29.62899971008301,29.707052111614203,-0.07805240153119186,29.804172916511458,29.70185855087587,29.61512486745528
29.18950080871582,29.199680621506303,-0.010179812790482856,29.279280707682382,29.218958625571418,29.100802531265106
28.31049919128418,28.844972383353436,-0.5344731920692567,28.851122671386623,28.890417688141042,28.793376790532644
27.87100028991699,28.06711863268083,-0.19611834276384243,28.054946257037606,28.046626788155862,28.099782852849025
26.992000579833984,27.575572983073283,-0.5835724032392982,27.60409700349894,27.57476398513118,27.547857960589717
26.33300018310547,26.718406576367503,-0.3854063932620342,26.75687142426437,26.641477906063294,26.756870398774847
25.454500198364247,26.090260756766682,-0.6357605584024348,26.11073486417329,26.02946272832817,26.130584677798584
25.01449966430664,25.428020591372487,-0.4135209270658464,25.497429734361205,25.31458515847334,25.472046881282925
24.135499954223643,24.783653034179036,-0.6481530799553923,24.867186656222845,24.71220879040296,24.77156365591129
23.69650077819824,24.098885081442575,-0.40238430324433594,24.03959564416031,24.091947216569036,24.165112383598373
23.256500244140625,23.442727669142773,-0.18622742500214784,23.453163248755352,23.54310876154873,23.331910997124247
22.8174991607666,23.04150880212788,-0.22400964136127755,22.986778871445217,23.08804949882801,23.04969803611042
22.37800025939941,22.59349391540198,-0.2154936560025682,22.603386359549784,22.583466515116392,22.59362887153976
21.938499450683597,22.14894328929422,-0.21044383861062244,22.145529718810163,22.157669963778332,22.143630185294153
21.499000549316406,21.774345227260415,-0.27534467794400896,21.787472662321278,21.73377052064679,21.801792498813192
21.059499740600582,21.39909275213469,-0.3395930115341059,21.399170754198558,21.37887561572268,21.419231886482816
20.620500564575195,20.91032464286626,-0.2898240782910655,20.922041669202116,20.876458385163975,20.93247387423269
20.620500564575195,20.432082117101015,0.1884184474741808,20.425678851244722,20.43521330129622,20.4353541987621
20.18050003051757,20.38048279005872,-0.1999827595411503,20.388774985756193,20.366335374910232,20.38633800950974
19.741500854492188,20.07082924673117,-0.32932839223898114,20.060495388191054,20.0697827008969,20.08220965110556
19.741500854492188,19.647743277038163,0.09375757745402424,19.65086006743829,19.623701275167022,19.668668488509176
19.30150032043457,19.507324191130675,-0.2058238706961042,19.501293125999425,19.513750335194093,19.50692911219851
19.082000732421875,19.17564649464227,-0.09364576222039389,19.22902041705947,19.12978016625971,19.168138900607634
18.862499237060547,18.911272672514254,-0.04877343545370749,18.889452538235037,18.93428312088413,18.910082358423598
18.42250061035156,18.717451729975696,-0.29495111962413745,18.735458623972583,18.710724259682184,18.706172306272318
18.42250061035156,18.41497955297437,0.007521057377189777,18.453165632064493,18.36687705727221,18.42489596958641
18.202999114990234,18.28143307442815,-0.0784339594379162,18.29302250293626,18.28311009021243,18.268166630135763
17.98349952697754,18.188071155553704,-0.20457162857616495,18.214974301526475,18.176846935986216,18.172392229148432
17.763999938964844,17.92852704977791,-0.16452711081306504,17.96102232384646,17.86426017896495,17.960298646522315
17.544000625610348,17.676388955085784,-0.132388329475436,17.73463181148407,17.636087362138063,17.658447691635214
17.323999404907227,17.42387141161424,-0.09987200670701313,17.441134432143137,17.38504542245447,17.445434380245104
17.104499816894528,17.172060025351147,-0.06756020845661936,17.200750102686623,17.145849683782057,17.16958028958476
17.104499816894528,17.019740396373887,0.08475942052064056,17.05819181269792,16.998413128905952,17.002616247517793
16.885000228881836,17.018328770067978,-0.1333285411861418,17.0378988045901,16.982367343416815,17.034720162197015
16.665000915527347,16.87303120706216,-0.20803029153481134,16.890684288511363,16.844863483299946,16.883545849375164
16.665000915527347,16.550659286637188,0.11434162889015909,16.56973764865042,16.53289056172563,16.549349649535507
16.444999694824222,16.478028227358077,-0.03302853253385507,16.470339221039033,16.48627980896475,16.47746565207045
16.225500106811527,16.395447574510428,-0.16994746769890057,16.38770642608418,16.401384762567137,16.397251534879974
16.225500106811527,16.158683589987998,0.06681651682352907,16.195622574997667,16.104787232068595,16.175640962897727
16.006000518798828,16.06213784722721,-0.05613732842838104,16.01866387532848,16.064760450334706,16.10298921601844
15.786499977111816,15.959496188906911,-0.17299621179509472,15.946344068515195,15.9637190657733,15.968425432432237
15.786499977111816,15.730769978303236,0.055729998808580206,15.75282252537309,15.692532807865783,15.746954601670838
15.786499977111816,15.660796771379173,0.12570320573264304,15.675994853102448,15.655432665577566,15.6509627954575
15.566499710083008,15.689233686290622,-0.1227339762076145,15.706112305684861,15.682107202254631,15.679481550932376
15.346500396728516,15.53068784092597,-0.1841874441974536,15.535150969039883,15.530751129161109,15.526161424576909
15.346500396728516,15.342037882496527,0.0044625142319887345,15.36021469477323,15.314483555752938,15.351415396963407
15.346500396728516,15.293986182832034,0.052514213896481365,15.303707630287821,15.281560853579801,15.29669006462848
15.346500396728516,15.322480944108221,0.024019452620294146,15.31728122781246,15.306345192404802,15.343816412107405
15.346500396728516,15.33844165209051,0.008058744638006488,15.342631797766103,15.317524480503621,15.355168678001807
15.346500396728516,15.349607022470954,-0.0031066257424381405,15.348396252374963,15.337213242582623,15.363211572455274
15.786499977111816,15.372133575371878,0.41436640173993844,15.369583377045727,15.364258115876275,15.382559233193632
15.786499977111816,15.683032926315752,0.10346705079606444,15.664911006076016,15.675386553660145,15.708801219211097
16.225500106811527,15.818717080628533,0.40678302618299433,15.796495254653376,15.798769413744923,15.8608865734873
16.665000915527347,16.237839574603555,0.4271613409237922,16.2729079185274,16.201560859666838,16.239049945616426
17.104499816894528,16.69033634448229,0.4141634724122376,16.712239051619385,16.699906264494494,16.658863717332995
17.544000625610348,17.494102291044484,0.04989833456586368,17.550118081149197,17.45486877173237,17.477320020251877
17.98349952697754,17.82555969217812,0.15793983479941787,17.908898478561888,17.81662458823593,17.751156009736548
18.64249992370605,18.38152601301006,0.2609739106959914,18.46675314311809,18.40724815636772,18.270576739544367
19.30150032043457,19.031773166515332,0.26972715391923785,19.0283824362791,19.05097518172478,19.01596188154211
19.961000442504886,19.806689026942504,0.1543114155623826,19.84460238901686,19.850731973475103,19.724732718335552
20.620500564575195,20.527996527462175,0.09250403711302013,20.449120528850262,20.569425501743297,20.565443551792967
21.059499740600582,21.324390917554627,-0.26489117695404474,21.335275449177292,21.34563872239865,21.29225858108794
21.499000549316406,21.796046403472854,-0.2970458541564476,21.82346063950979,21.825266693648665,21.73941187726011
22.37800025939941,22.257557684005352,0.12044257539405834,22.258864005244995,22.31234763118001,22.20146141559105
23.03700065612793,23.04609062205958,-0.009089965931650568,22.993376437509355,23.07450450372459,23.070390924944796
23.47649955749512,23.71219099704948,-0.23569143955435834,23.758116335747264,23.713217304578205,23.665239350822976
24.135499954223643,24.09690708951793,0.03859286470571277,24.126786530872085,24.051855365452596,24.112079372229125
24.57550048828125,24.649367211590516,-0.07386672330926558,24.670705373287085,24.614347800070718,24.66304846141374
25.23450088500977,25.11086089089736,0.12363999411240911,25.17855188523739,25.086088190284713,25.06794259716998
25.89349937438965,25.735714004474442,0.15778536991520653,25.738455320710848,25.750152818252435,25.71853387446004
26.55299949645996,26.459727897104795,0.09327159935516605,26.49934057138945,26.466167442441694,26.41367567748324
26.772499084472656,26.95791288067578,-0.18541379620312526,26.979159945023284,27.070272224231797,26.824306472772264
26.772499084472656,27.23462340352857,-0.46212431905591345,27.262522524481817,27.265760216172943,27.175587469930953
26.772499084472656,27.2205953760039,-0.4480962915312432,27.228621987133554,27.201876292427556,27.231287848450595
26.99250030517578,27.118713211014494,-0.12621290583871314,27.122741871334803,27.065997532951524,27.167400228757156
27.43149948120117,27.290028043980453,0.14147143722071576,27.27183603998814,27.323524697352255,27.274723394600954
27.65099906921387,27.527191889505428,0.12380717970844302,27.51463404663742,27.565339924577277,27.501601697301577
27.43149948120117,27.851499175245678,-0.41999969404450965,27.84921017927296,27.841126911353964,27.86416043511011
27.43149948120117,27.668866114078188,-0.23736663287701987,27.661943759949573,27.70882184070258,27.63583274158242
27.43149948120117,27.56087657440136,-0.12937709320019053,27.5433599208881,27.615498465984388,27.52377133633159
27.65099906921387,27.52274900889128,0.12825006032258912,27.500007823117024,27.581659381064352,27.48657982249247
28.090999603271484,27.571409863297692,0.5195897399737923,27.57380174606532,27.5991164506348,27.54131139319296
28.53000068664551,27.97631841847461,0.5536822681709026,27.98387600759135,28.005843550108857,27.939235697723625
29.18950080871582,28.279175219363015,0.910325589352805,28.341048618400123,28.276387377733066,28.220089661955868
29.18950080871582,29.058877975091168,0.13062283362465266,29.08136418843959,29.131404152175644,28.96386558465827
29.62899971008301,29.328163087912788,0.3008366221702232,29.381444058851898,29.33685224595876,29.266192958927714
29.84900093078613,29.5350772372945,0.31392369349162763,29.55512179842374,29.5606436966455,29.489466216814264
29.84900093078613,29.866146073205016,-0.01714514241888665,29.90169788145595,29.87259452078291,29.824145817376188
29.848499298095703,29.892522953743335,-0.04402365564763144,29.92531138104152,29.94323128147911,29.809026198709372
29.848499298095703,29.791771300690044,0.056727997405658925,29.819411314887684,29.80494324720854,29.75095933997391
29.848499298095703,29.79686122225071,0.0516380758449948,29.821968205965735,29.818576930899273,29.75003852988711
29.40950012207031,29.652744552110857,-0.24324443004054785,29.68060671608419,29.64625592650472,29.631371013743653
29.18950080871582,29.305851056229255,-0.11635024751343437,29.33398723118064,29.297349742004933,29.2862161955022
28.75,29.062478926994107,-0.31247892699410684,29.100255641247543,29.066922290291043,29.020258849443728
28.530500411987305,28.82096760479344,-0.29046719280613686,28.808524660393434,28.8130240140919,28.841354139894992
28.090999603271484,28.421615684104037,-0.33061608083255223,28.411946081675058,28.404313636386572,28.44858733425048
27.87100028991699,27.853498249668537,0.017502040248452033,27.88310948472007,27.875397750099665,27.80198751418589
27.43149948120117,27.58487551431887,-0.1533760331177021,27.658809946788185,27.54016640768421,27.55565018848422
26.772499084472656,27.15440018511457,-0.3819011006419153,27.153390736018988,27.125298749759196,27.18451106956553
26.11350059509277,26.751491182503855,-0.6379905874110854,26.757651092169954,26.70059353200359,26.796228923338013
25.454500198364247,26.001258373902186,-0.5467581755379385,26.028241431264092,25.976314227617983,25.999219462824485
24.795000076293945,25.393537292912665,-0.5985372166187197,25.387001343605665,25.325256014110284,25.468354521022047
24.135499954223643,24.647951560056146,-0.5124516058325028,24.686083744352292,24.592229127591956,24.665541808224198
23.69650077819824,24.047046197283247,-0.3505454190850088,23.96090456758822,24.05976491211459,24.120469112146928
23.256500244140625,23.520523118797,-0.2640228746563764,23.480962206470096,23.50753380914733,23.573073340773583
22.8174991607666,23.094585529386922,-0.27708636862032066,23.049846494933725,23.08883292527832,23.145077167948735
22.37800025939941,22.602568930787104,-0.22456867138769354,22.621213702070648,22.570330242410925,22.616162847879743
21.938499450683597,22.202320183406087,-0.26382073272248974,22.202504005448663,22.16840209701957,22.236054447750025
21.499000549316406,21.83823002695175,-0.3392294776353424,21.787534543370775,21.795664927566072,21.93149060991839
21.059499740600582,21.429081868580834,-0.3695821279802516,21.381000297367443,21.483343252045078,21.422902056329978
20.620500564575195,20.9047594533039,-0.2842588887287043,20.89098064150852,20.890479179121684,20.932818539281502
20.40049934387207,20.48320818585341,-0.08270884198133999,20.44013078919936,20.51872288249753,20.490770885863334
20.18050003051757,20.232206660296196,-0.05170662977862506,20.187116098566218,20.2314572906023,20.278046591720074
20.18050003051757,20.03561167459423,0.14488835592334226,20.04000977345065,20.032841421764502,20.033983828567536
19.961000442504886,19.996055863533915,-0.035055421029028366,19.979218279564726,20.034655604458006,19.97429370657902
19.961000442504886,19.815391311675327,0.14560913082955906,19.758909726713746,19.853397018872908,19.83386718943933
19.961000442504886,19.76364568794018,0.19735475456470652,19.734365034032457,19.814088031142067,19.742483998646005
19.961000442504886,19.783716208158676,0.1772842343462102,19.763550822118155,19.831302181597962,19.756295620759914
19.74099922180176,19.81372347732474,-0.0727242555229779,19.780640845718946,19.847641401084257,19.81288818517101
19.521499633789062,19.660738263138914,-0.1392386293498511,19.648908511507276,19.645247125848883,19.688059152060582
19.521499633789062,19.520518060510145,0.000981573278917125,19.528964985880375,19.49775883081154,19.53483036483853
19.521499633789062,19.510420941980282,0.011078691808780405,19.501657153038252,19.506353261741268,19.523252411161323
19.521499633789062,19.515553457754965,0.005946176034097306,19.51227478950442,19.515116865687496,19.519268718072983
19.521499633789062,19.513491128276712,0.008008505512350439,19.509245521493202,19.510865984735233,19.520361878601705
19.521499633789062,19.495347310820723,0.026152322968339803,19.51028325420996,19.45506202112365,19.52069665712857
19.30150032043457,19.50606305420427,-0.20456273376969847,19.512570848911633,19.480131476630152,19.52548683707102
18.862499237060547,19.252635899681078,-0.3901366626205309,19.310113539072564,19.19499428534055,19.252799874630114
18.862499237060547,18.83065972366511,0.031839513395436114,18.81248427213514,18.78394367578899,18.89555122307121
18.64249992370605,18.743055601191827,-0.10055567748577587,18.772237582764074,18.719799176938427,18.73713004387298
18.42250061035156,18.556904284938213,-0.13440367458665392,18.534886248323943,18.566369227828087,18.56945737866261
18.42250061035156,18.398727817524286,0.023772792827273292,18.39692667066702,18.37551744363218,18.423739338273656
18.202999114990234,18.379589354081425,-0.17659023909119043,18.37097021600588,18.379720185776296,18.388077660462095
17.98349952697754,18.255940723037316,-0.272441196059777,18.24646801444043,18.266435056780644,18.25491909789088
17.98349952697754,17.97524531563081,0.008254211346727658,17.975964985976038,17.933034267007304,18.016736693909085
17.98349952697754,17.818513734588333,0.1649857923892064,17.822134417179797,17.804529538771597,17.8288772478136
17.98349952697754,17.83796975968045,0.1455297672970879,17.829644590166804,17.813100181724643,17.871164507149917
17.763500213623047,17.845632301551547,-0.08213208792849969,17.829644590166804,17.83773776607217,17.869514548415662
17.763500213623047,17.74420138840996,0.019298825213088122,17.77823924250752,17.720684041162897,17.733680881559447
17.763500213623047,17.744825263582943,0.01867495004010422,17.77739480804203,17.71791761972559,17.739163362981213
17.763500213623047,17.762857437910966,0.000642775712080379,17.797959813734316,17.73089954552033,17.759712954478253
17.763500213623047,17.774267793690075,-0.010767580067028604,17.796515832528907,17.73643552419804,17.78985202434328
17.544000625610348,17.77910839120494,-0.23510776559459146,17.807319585976877,17.737556288501622,17.792449299136315
17.544000625610348,17.495447511488052,0.04855311412229568,17.507314321461017,17.461190501347307,17.517837711655826
17.544000625610348,17.43288063316609,0.11111999244425874,17.456328842139705,17.42608631286029,17.41622674449828
17.544000625610348,17.43406478047775,0.10993584513259691,17.461067377722138,17.42066428132564,17.420462682385473
17.544000625610348,17.433912026089697,0.11008859952065109,17.459358110150923,17.419419917605303,17.422958050512868
17.544000625610348,17.443182640338776,0.10081798527157204,17.45678086625077,17.45331881296465,17.419448241800904
17.544000625610348,17.515084476677703,0.028916148932644603,17.536848143485646,17.498874797878766,17.5095304886687
17.763500213623047,17.525975066356025,0.23752514726702145,17.539269297931828,17.5075858114066,17.531070089729653
18.202999114990234,17.79867791226754,0.404321202722695,17.852783220808035,17.76201524255696,17.781235273437627
18.86199951171875,18.31362037762104,0.5483791340977113,18.334133714933373,18.242599284759464,18.36412813317028
19.302000045776367,19.163862925270884,0.13813712050548332,19.221475378814528,19.049299359129176,19.220814037868948
19.74099922180176,19.791251061061747,-0.05025183925998533,19.80998935530888,19.731264683043786,19.83249914483258
20.40049934387207,20.307224780109447,0.09327456376262333,20.184417619936365,20.378081175118435,20.35917554527354
21.059499740600582,20.998370052212803,0.06112968838777988,21.022287192239155,21.032352352409443,20.940470611989806
21.938499450683597,21.65231492244908,0.2861845282345179,21.70323226770215,21.544733456205694,21.708979043439406
22.377500534057614,22.54150248425221,-0.16400195019459574,22.560301703546312,22.51319589520402,22.55100985400629
23.256500244140625,23.078156193973793,0.17834405016683164,23.086153267887703,23.04530617695647,23.103009137077205
24.135499954223643,23.888198036668538,0.2473019175551059,23.943310703851207,23.80076600515133,23.920517401003067
25.01449966430664,24.732820735679255,0.28167892862738597,24.70485993058604,24.711669578550403,24.781932697901322
26.11350059509277,25.671186511763096,0.4423140833296735,25.656485958669506,25.655451160333918,25.70162241628587
26.99250030517578,26.648792194595885,0.3437081105798967,26.614298954190083,26.640177213282325,26.69190041631525
27.87100028991699,27.657178688074605,0.2138216018423833,27.56347969473013,27.68883782746779,27.719218542025896
28.96949958801269,28.550459563474124,0.4190400245385675,28.51902701429054,28.60298857776213,28.52936309836971
29.62899971008301,29.59308382726824,0.03591588281476987,29.620642021887942,29.598162069605532,29.560447390311246
30.068500518798828,30.258532793742244,-0.190032274943416,30.240750518465923,30.234558343241588,30.300289519519215
30.94700050354004,30.581898650110915,0.36510185342912393,30.64979754277714,30.507446268049918,30.588452139505687
31.386999130249023,31.36155897309645,0.025440157152573306,31.48375048586222,31.308015613549053,31.292910819878074
32.04600143432617,31.967824835468644,0.07817659885752803,32.0589176619518,31.898050753215575,31.946506091238554
32.04600143432617,32.51417306393417,-0.4681716296080012,32.52622758651711,32.47570941837812,32.54058218690728
33.144500732421875,32.68945824845202,0.455042483969855,32.772785765863986,32.61573707702967,32.679851902462424
33.363998413085945,33.61773345583565,-0.25373504274970315,33.61192922756203,33.57220244631861,33.6690686936263
34.24349975585937,33.839945067853144,0.4035546880062242,33.823600822068556,33.816036994256756,33.880197387234105
35.12200164794922,34.57412283314279,0.5478788148064311,34.552823799120084,34.660991313464116,34.508553386844156
35.78150177001953,35.41807344568169,0.3634283243378391,35.33734903568074,35.44963874047406,35.46723256089027
36.44049835205078,36.01848151486187,0.42201683718891303,36.0151967368929,36.024022846463374,36.01622496122933
37.0994987487793,36.727998043392866,0.3715007053864312,36.743581951454445,36.746104926449945,36.69430725227422
37.31900024414063,37.377719432021244,-0.05871918788061237,37.344293382103544,37.41422793806565,37.37463697589453
37.53900146484375,37.74450235681324,-0.20550089196949273,37.68011340293304,37.75881024225837,37.79458342524832
37.75899887084961,37.72571345469152,0.03328541615808689,37.751346784936786,37.72248535227834,37.703308226859434
37.75899887084961,37.58642428663526,0.17257458421435246,37.56539458146608,37.459601478784585,37.7342767996551
37.53900146484375,37.75521807220104,-0.2162166073572891,37.72030284901219,37.72282819171851,37.822523175872405
36.87950134277344,37.55436222495698,-0.6748608821835447,37.55094577215988,37.52337206106643,37.58876884164464
36.22050094604492,36.87377544476313,-0.6532744987182113,36.872986479171395,36.836573448984446,36.91176640613356
35.78150177001953,36.03679509882946,-0.25529332880992683,36.014543585066335,36.13402030169456,35.96182140972748
35.34149932861328,35.40697745589913,-0.06547812728585001,35.48770239777114,35.37231788842673,35.36091208149952
34.90250015258789,34.914621240500516,-0.012121087912625228,34.88509750820151,34.97839305663096,34.880373156669066
34.463001251220696,34.548973378636575,-0.08597212741587867,34.549858330109686,34.54579020987651,34.551271595923524
34.02349853515625,34.131989676508425,-0.10849114135217519,34.14263598165326,34.108828959775984,34.14450408809603
33.583999633789055,33.676830894700885,-0.09283126091182936,33.657763282421804,33.69547505764759,33.67725434403325
32.92449951171875,33.28593451870446,-0.3614350069857082,33.321867063848856,33.2864857994671,33.24945069279741
32.265499114990234,32.68838340227371,-0.42288428728347327,32.664283803454154,32.68374083932193,32.717125564045034
31.82600021362305,31.9266882727473,-0.1006880591242485,31.957635988617803,31.87848758168722,31.94394124793688
31.16699981689453,31.436489844052883,-0.26949002715835135,31.522440346296978,31.396521719439825,31.390507466421838
30.50749969482422,30.846014168569926,-0.33851447374570753,30.814282436810444,30.82385663882792,30.89990343007142
30.068500518798828,30.270476236264034,-0.20197571746520637,30.276107688303863,30.262106085711405,30.273214934776846
29.62899971008301,29.798439417062013,-0.16943970697900212,29.88871950374438,29.764720432264028,29.741878315177626
29.18950080871582,29.33692501845077,-0.1474242097349503,29.29911858753622,29.436017412762283,29.275639055053805
28.530500411987305,29.012732829767767,-0.48223241778046244,28.953316990097214,29.141640564018758,28.94324093518733
28.09049987792969,28.28240670259035,-0.19190682466065923,28.27515049086721,28.246542710371124,28.325526906532723
27.651500701904297,27.72931298789913,-0.0778122859948347,27.74964111524785,27.79983511117062,27.638462737278918
27.21199989318848,27.448713153039765,-0.23671325985128533,27.449047376382076,27.530723753995108,27.366368328742112
26.772499084472656,26.998519807417836,-0.2260207229451794,26.9764960074741,26.969988349104156,27.049075065675257
26.33300018310547,26.542579946161755,-0.20957976305628634,26.541166670447577,26.460052277867067,26.626520890170625
25.89349937438965,26.118470370806577,-0.22497099641692841,26.160933065337876,26.0748190568627,26.11965899021915
25.673999786376957,25.701576873025896,-0.02757708664893954,25.674277232328524,25.638401794481915,25.792051592267242
25.454500198364247,25.433125631550283,0.021374566813964435,25.367803136182914,25.521169172482875,25.410404585985066
25.23450088500977,25.272188583830413,-0.037687698820644044,25.28859234415662,25.305203982369125,25.22276942496549
25.23450088500977,24.954851598956413,0.27964928605335615,24.99174656576244,24.921809227800683,24.950999003306123
25.01449966430664,24.92256606065288,0.0919336036537608,24.89794546565755,24.92332027639754,24.946432439903546
24.795000076293945,24.92127246871779,-0.12627239242384292,24.92527869596229,24.91439900998851,24.92413970020256
24.795000076293945,24.656588439719712,0.13841163657423294,24.694364306116103,24.633606629063628,24.641794383979402
24.795000076293945,24.614098676934603,0.18090139935934246,24.613888086992905,24.611314781115045,24.617093162695856
24.57550048828125,24.634742695779806,-0.059242207498556354,24.64838191991016,24.63342207342324,24.62242409400603
24.57550048828125,24.4658305125908,0.10966997569045134,24.457651064523205,24.462811055573653,24.47702941767554
24.355499267578125,24.367540279174154,-0.012041011596028994,24.373505713259217,24.346380519479712,24.382734604783543
24.355499267578125,24.336399158599757,0.019100108978367558,24.358254400288793,24.290005032827715,24.360938042682758
24.135499954223643,24.340537079995425,-0.20503712577178135,24.35174036922418,24.327927241393297,24.3419436293688
23.916000366210927,24.114916418816204,-0.19891605260527712,24.13125803273961,24.09339657418279,24.120094649526205
23.916000366210927,23.915596324402163,0.00040404180876407736,23.944452056065153,23.897993167986172,23.90434374915517
23.69650077819824,23.891693552354543,-0.19519277415630398,23.893021746053847,23.87749172609943,23.904567184910363
23.69650077819824,23.68902368677988,0.007477091418358839,23.710968492138488,23.66175130565731,23.69435126254385
23.47649955749512,23.585490130588127,-0.1089905730930063,23.572364696097928,23.624687200755936,23.559418494910513
23.47649955749512,23.335630830762884,0.14086872673223638,23.353691175448198,23.30735822990531,23.34584308693515
23.256500244140625,23.259116751681095,-0.0026165075404698257,23.264330776583012,23.24522816897598,23.2677913094843
23.256500244140625,23.152937900323952,0.10356234381667306,23.134178879786155,23.133148529168537,23.191486292017174
23.256500244140625,23.15002495711742,0.10647528702320486,23.155274865130398,23.13426639214715,23.160533614074705
23.03700065612793,23.16669211509701,-0.12969145896908074,23.15307456285497,23.15084836776072,23.196153414675347
22.8174991607666,22.97397603553705,-0.1564768747704477,22.987574840410304,22.94365826151432,22.990695004686522
22.8174991607666,22.779606487342196,0.03789267342440539,22.789600382897373,22.73667517532903,22.812543903800186
22.37800025939941,22.7087850137049,-0.3307847543054905,22.729841207005848,22.68293871368689,22.713575120421968
22.37800025939941,22.35203745314273,0.025962806256679016,22.348432892532454,22.30806902084126,22.39961044605448
